epoch_num,avg_training_loss,avg_validation_loss
159,0.35474572866051307,0.3436275933172319
160,0.35220936308672374,0.33012719785833694
161,0.34474524967832326,0.31101839629920214
162,0.34555342039208364,0.341231810984078
163,0.3419636657392534,0.36887107852038803
164,0.3372673674498072,0.3559352653426724
165,0.3367638175318268,0.35293870757926593
166,0.3360301266481846,0.33024108847538075
167,0.3357425174227471,0.3163653240128831
168,0.32869176903256664,0.36997083267131886
169,0.3637034150001445,0.8781020624654277
170,0.4284063497075329,0.3487124115853876
171,0.3886377870668603,0.33674696494232526
172,0.3862671678816829,0.35205471494814733
173,0.366370816786348,0.3417472789337585
174,0.35913547807269636,0.3313823228741026
175,0.3570978757039998,0.37701588900356026
176,0.35107176346175467,0.29965408271426086
177,0.35052506736031264,0.30416112356669417
178,0.34694096802929364,0.31019717913407546
179,0.3426601826960658,0.35053846865267185
180,0.3410607943932216,0.3065955472159219
181,0.33734313036188635,0.2992301228996757
182,0.33979435892384735,0.34331225202633786
183,0.33356225724205585,0.3175751543962039
184,0.335284548004468,0.3344876258731722
185,0.33328577616700444,0.36414348370545396
186,0.33222988293862615,0.36499569007566757
187,0.33204565026141986,0.3395540932050118
188,0.3303157886789174,0.3575995395650397
189,0.3244880116464178,0.28143638289058126
190,0.327059962646461,0.36417081733266793
191,0.32361219457270163,0.31921898610108385
192,0.32684343017545814,0.33298919949081396
193,0.32393065109664976,0.2663661008114581
194,0.3248400108681783,0.3523341369378817
195,0.32358677784601836,0.29644612196858944
196,0.32379231342562914,0.3511465576353607
197,0.3186598805917631,0.40424229350540186
198,0.3236735052348656,0.2837738966816789
199,0.32105220254556627,0.32515640077474234
200,0.32156223369601344,0.33419727372539626
201,0.3176711247659023,0.3399402851408178
202,0.3195585576656431,0.32959776752061776
203,0.316579989463459,0.38623522649278175
204,0.31969842447174895,0.3579151847145774
205,0.3186099034768566,0.33342990154152985
206,0.3160790387679027,0.464514217801861
207,0.3187431411610706,0.28500921388606093
208,0.3153639116588935,0.3198402110304866
209,0.3191776502647518,0.2692071138978838
210,0.31412169199298917,0.3008052274272158
211,0.3164075193949688,0.3263417246875229
212,0.31610086937377485,0.286953436223777
213,0.31758277372077653,0.33780924611158303
214,0.32336749149325467,0.42669369082350833
215,0.31351847361635304,0.3189836751956206
216,0.3137738474541241,0.3553446129068628
217,0.31736936699828994,0.315178743088162
218,0.3188317870100336,0.31502727195099517
219,0.3125657520544384,0.3755122137653244
220,0.31358290132549066,0.28291195829014676
221,0.31604998869660506,0.44826753739710457
222,0.31260815216803234,0.29184058339862556
223,0.313207638410874,0.3191969987604168
224,0.31446846425533237,0.3102624266297667
225,0.31445825300466873,0.27906437749629254
226,0.3136772170110984,0.26239755114058516
227,0.31282888384144997,0.3007215287510332
228,0.31078128838612773,0.3843618021769957
229,0.31234837770462065,0.3757472029932729
230,0.30894311419975595,0.3075601960812415
231,0.31097901625397795,0.3064190298318863
232,0.3117464302866546,0.32291912970009384
233,0.311808900222366,0.46948135545203734
234,0.3129091182056766,0.3645765441697794
235,0.3119283597410459,0.44987809407961116
236,0.3093481577288953,0.38846367972714085
237,0.31276351485723364,0.3646546569945929
238,0.31156233328360095,0.2815015019028337
239,0.31162875807947577,0.26154678789052094
240,0.3142463074974072,0.29669384043533487
241,0.30936630646019797,0.37420641990391523
242,0.310879767621741,0.32468318199361124
243,0.3128020751071565,0.3245665860342813
244,0.3088347340439571,0.3404675481411127
245,0.30907901210917404,0.2897777284358765
246,0.3100631308776359,0.30670745691636225
247,0.311162200128591,0.3809784975918857
248,0.3073709585416462,0.24239250673697546
249,0.3114552635285586,0.34695201935051206
250,0.31068526050190876,0.44871049473335695
251,0.3115267502672875,0.36733219631901987
252,0.3122316690138829,0.3565767190673135
253,0.3083035107380077,0.2731215383831438
254,0.30857019062027574,0.35337822274728253
255,0.30870822110661783,0.30246468586521547
256,0.30766967976534826,0.33707384733886986
257,0.3074021630633025,0.2809818190086138
258,0.30771230389306603,0.325816254411544
259,0.30936043376540023,0.3016432538315966
260,0.31127769325250393,0.292710677831323
261,0.3096796400753071,0.2835329298998092
262,0.3078300873806449,0.44061819740108676
263,0.3057487427268503,0.27710965181980934
264,0.30760692586133526,0.3953296552588056
265,0.3077216830886437,0.4024623959631353
266,0.30794083377645354,0.2636985322395405
267,0.30692931027324116,0.2383838824771501
268,0.3062994752769117,0.3033901931314202
269,0.3096241519223024,0.28037203181456855
270,0.30820527516397406,0.3247942015841291
271,0.30842792014648873,0.30021702253318333
272,0.3063713026451472,0.3131355609927144
273,0.3060232610522226,0.3043171222601737
274,0.30770878648316397,0.3492516861720519
275,0.3059938499037129,0.3016189190891239
276,0.3055877591172853,0.24504843218760056
277,0.30745203312900377,0.2635511586090902
278,0.30604372802707847,0.29416011888664084
279,0.3085184320807457,0.32742066420875227
280,0.30753543362205427,0.3115339729335758
281,0.30838785335237584,0.32323752312393456
282,0.30816579036138686,0.3482685502800908
283,0.3068488201977293,0.28779141448594475
284,0.3077940465859421,0.28591192769003915
285,0.30822876631109797,0.3388635652673828
286,0.3072103182658734,0.41090251265705885
287,0.3046381447234268,0.26333795091905793
288,0.30640263778192045,0.3609190895840838
289,0.3051264435052872,0.27685953926790013
290,0.3065921309001655,0.340669983333641
291,0.3089034061005084,0.3102703927071778
292,0.30561810229663494,0.29119302582490697
293,0.3063182027803525,0.2831121553907861
294,0.3082765643243441,0.29256862704153663
295,0.3081344908402286,0.3237275693800066
296,0.3094757055058892,0.2678786416153808
297,0.30591854197375584,0.3146502178657305
298,0.3032095935977537,0.2871786343467819
299,0.3058576274065318,0.3680748168405119
300,0.30344202277469057,0.2500380227615783
301,0.30759357011612515,0.2539208113000943
302,0.30764687449475864,0.3503723597818321
303,0.3018425877815411,0.3525190606609091
304,0.3069754010549301,0.29239083711917585
305,0.3039872139692306,0.2615958534545832
306,0.3062262487448291,0.32338674418576113
307,0.30291798068785364,0.2886213433075618
308,0.3063848892847694,0.3225905106409446
309,0.3070048801324987,0.30522069282881864
310,0.30490294273620794,0.24861997355531146
311,0.30425811218626697,0.2699485839038462
312,0.30465090637221737,0.40572520183933364
313,0.3066414918060653,0.2827054454938515
314,0.30303381567383963,0.34936415315508007
315,0.30273791549750306,0.38554263135769984
316,0.3059932395815844,0.3240869504796875
317,0.3059722973240744,0.30480892153886646
318,0.30392753202238226,0.30343885073711824
319,0.30620106107290873,0.32262141054326837
320,0.3003418708105145,0.33865856582468207
321,0.3047408346960575,0.3781160049505167
322,0.30300543462788593,0.31390530965128144
323,0.3050769610721391,0.2546527574320773
324,0.30530075217470737,0.29672031823571743
325,0.3012896300282005,0.2837122693345263
326,0.3076619637233241,0.36602770636131715
327,0.3064822914423765,0.2854558784853328
328,0.30379788023822085,0.2835619428774694
329,0.30280717629709375,0.34864728725873506
330,0.3087865157627764,0.3310616586383406
331,0.301765495299557,0.28662655268098924
332,0.30203143214737954,0.36917199850916027
333,0.3047361721595127,0.2695398562021189
334,0.2993254300252889,0.31955997031051797
335,0.30316477395870045,0.27498718668947686
336,0.3029187850562145,0.3664677419237324
337,0.33874583178096307,0.6874826066977494
338,0.38622585279338156,0.3415514938272796
339,0.35473865060894627,0.31891533086349916
340,0.34609472190524304,0.3359622569767745
341,0.3394658290861564,0.3169424452564933
342,0.33423717971201305,0.3170102637756121
343,0.3304474682351689,0.3022049550826733
344,0.32969947689109386,0.3461157478444226
345,0.32778781071121305,0.31498379234250606
346,0.31993574669331704,0.3549346951963185
347,0.31987189334115923,0.3095492652871392
348,0.31731207639346887,0.36949043017584127
349,0.31677146864893996,0.3168332176608639
350,0.3190891639685928,0.3655416845650106
351,0.31138276923217917,0.2931641018265611
352,0.3152645590496651,0.30083866625815836
353,0.30961618187986784,0.31238955874126273
354,0.34295673204792887,0.30742775685303697
355,0.3274594111207095,0.26328056060767674
356,0.3199132620552438,0.31092958933823595
357,0.3171458298593391,0.3032371975950428
358,0.3133769703684029,0.28517090305164977
359,0.31485087847636084,0.30622281999021145
360,0.3129178400576851,0.3307843925235988
361,0.31035653166932853,0.30642625950016344
362,0.31031636157889403,0.36278349557122985
363,0.31156424197517774,0.29423902928829193
364,0.3082387656709297,0.27808957447955657
365,0.3077503979022118,0.4204209025923189
366,0.30784044961134566,0.3265200356295059
367,0.30715268287393804,0.29014771165964487
368,0.30814029728924786,0.3838946614023689
369,0.30721020306702,0.31496928017456216
370,0.3098481801740919,0.27675395891382976
371,0.30685811164202464,0.2754092715628497
372,0.30546030328597534,0.32120490772324006
373,0.30366485613731714,0.35483003756799897
374,0.3053569971043384,0.3424155354708225
375,0.3062424389668453,0.33569628583801375
376,0.3052918249810183,0.30457536938723984
377,0.3084151788626187,0.28707342412505116
378,0.4223318686455856,0.9037212154248377
379,0.5184344089325562,0.6365745067596436
380,0.5829050367261156,0.5622788705192245
381,0.5306736885765448,0.634642084786942
382,0.5412346685742162,0.5971514568045423
383,0.4857352953634145,0.5087256075202168
384,0.5474417875578376,0.5476731595459517
385,0.5301754022454042,0.6394341000310191
386,0.4936688656424298,0.5455110152284582
387,0.4658788154522576,0.4658228861285256
388,0.4438271773450168,0.4453529425851115
389,0.4816885108933037,0.5547570688324375
390,0.5197141766548158,0.6196547054744267
391,0.5421575255600025,0.6703852475523115
392,0.5370279602798415,0.633061439424128
393,0.5123088135395527,0.5680123152849558
394,0.485744859958872,0.514566523628635
395,0.5976553886025032,0.34619602915290354
396,0.5970590387965424,0.4158362800424749
397,0.7488888174663363,0.36169948402818264
398,0.6996873740796684,0.3927577731909452
399,0.6134672400392127,0.4655203144033472
400,0.6610663640278356,0.4653430681128602
401,0.6607123332627028,0.46974891882676345
402,0.6394019429698418,0.4651762926495159
403,0.6038505620426606,0.43764996341058426
404,0.6302106302461511,0.3984864937675583
405,0.6677273246977067,0.39099211396870914
406,0.6493213565997138,0.37944172520737546
407,0.6234627494841452,0.3656139486319535
408,0.5971420711205333,0.41616516784354524
409,0.6004149177928028,0.502554102377458
410,0.5983981172243757,0.49341302484899136
411,0.5615782645381521,0.8273109143430536
412,0.6004809294585827,0.4390964856097748
413,0.4941071477201249,0.40169833819349327
414,0.4678882272155196,0.31841196390715515
415,0.4442661045142161,0.36154085533185437
416,0.4201178568380847,0.36730856734972733
417,0.3974157519914489,0.4215614687312733
418,0.3880859686636633,0.3308009269771042
419,0.3815391664887656,0.31698628072138435
420,0.6737966931528513,0.4986389454428133
421,0.505520684667575,0.7424423534136552
422,0.6018570800622294,0.7322780402390273
423,0.6014311982157791,0.724025408287982
424,0.6480527912025089,1.055857675475674
425,0.6471390129239476,0.940643350561182
426,0.6170361447113546,0.7272213151404908
427,0.5448407504293652,0.39169455658305774
428,0.6008967816829688,0.7887176114779252
429,0.5693939805398743,0.5074174085280279
430,0.5387950186376224,0.6407697886436969
431,0.5681497546625717,0.6060521360877511
432,0.6858245811712597,0.846655929422045
433,0.605845374568009,0.5345327264362282
434,0.559360083091406,0.6186114658008922
435,0.5743248964533384,0.5160511619561202
436,0.5309384592153408,0.4339706716420767
437,0.5094924696801628,0.39638836775626335
438,0.49221578902668395,0.3980878579033005
439,0.4921561484351571,0.42739436530566716
440,0.4928470293312897,0.3868515190336254
441,0.599651969067845,0.6648439093903228
442,0.5808821401846258,0.6040883835379061
443,0.5616610911157403,0.5320356429873646
444,0.5517092380258776,0.41590219465169037
445,0.6348569232740524,0.6513072056370182
446,0.571714981176236,0.613358063089264
447,0.557322784117711,0.5645159249539142
448,0.6191007572191741,0.6530007986755638
449,0.6421577179873443,0.6252659380019128
450,0.6355701525270199,0.5926331175373984
451,0.5839603601782415,0.3748235018936904
452,0.5433153319138068,0.4388741746649042
453,0.5296238248362952,0.3974245803339498
454,0.5138147992116424,0.42009740651070654
455,0.4966301755036837,0.40319611413495526
456,0.4776779948929211,0.2987407911699135
457,0.5254034941947027,0.8420445977391063
458,0.6486474899598113,1.0947463166463625
459,0.5750734599652111,0.47545165948934487
460,0.5254157559739223,0.4997782901033655
461,0.5618874466345636,0.6021790075135398
462,0.55551286317684,0.49109367661542824
463,0.5886356235654274,0.5300094212268616
464,0.5745659863507303,0.48880922773501256
465,0.5590134037129671,0.5724374203831999
466,0.5565540439920651,0.5258861882286472
467,0.5477659694942425,0.5864244488986222
468,0.6092821872896622,0.5278334936478755
469,0.587988175065429,0.5673059800288061
470,0.5900935358839269,0.6235892768506404
471,0.6133064523891175,0.6022955404294954
472,0.5976063133757794,0.5371601621170977
473,0.6178947187500242,0.6235925834495705
474,0.6143376419205723,0.590223379485257
475,0.5812093871979068,0.4911817958304932
476,0.5466975398637636,0.46524895279557554
477,0.6195802429575982,0.6872528241230891
478,0.650879054452166,0.6004057284835336
479,0.6250179382018098,0.6422407201953702
480,0.6305617097719224,0.6386840910344691
481,0.6335508110346619,0.6265634727644753
482,0.6219557513425372,0.5444400852376764
483,0.6324981226597302,0.6710307627291112
484,0.6390212451234275,0.6284172063940888
485,0.6338530122497943,0.6085523062652641
486,0.6208964012287278,0.5640748899716598
487,0.6261710231686813,0.67772427013704
488,0.6552040149400257,0.6362977348841153
489,0.6026956064465605,0.5607128289196041
490,0.5790022864385884,0.5390382534140473
491,0.6172971423761338,0.6027273873349169
492,0.6428929099330188,0.5943033540999139
493,0.6427866466251423,0.5442420225460213
494,0.641741185129425,0.5453254726383235
495,0.6422350441232136,0.6635013322730164
496,0.6436866926558225,0.6050104603067145
497,0.6117801875243964,0.5140594685827935
498,0.5817585481169778,0.5367890383813765
499,0.551719059877925,0.4988337678092343
500,0.5300897979074052,0.5004714039655832
501,0.5578453946260759,0.5291216579767374
502,0.5603148159789455,0.5328884116419546
503,0.5532795521948074,0.5162467881516143
504,0.6208614040672036,0.6663100786142416
505,0.5789825281979115,0.48461719722180935
506,0.5916764932650105,0.5009815897141303
507,0.6321785463963026,0.581183824922655
508,0.6307753002937923,0.5746681881951285
509,0.6191450329474459,0.7718916131066276
510,0.6324058242050211,0.739242787544544
511,0.6235685849631283,0.6455635974457213
512,0.6195917695392801,0.655693638574827
513,0.6157509574183705,0.5915670978439438
514,0.6185989209163332,0.45883646003016226
515,0.6155019717451972,0.5315283061741115
516,0.6150235902380057,0.5317045127178406
517,0.6103585133581976,0.5088558153255837
518,0.601950244329594,0.5717140086047299
519,0.6039237623597373,0.5789977324592483
520,0.6327449392389359,0.7067225021082204
521,0.6386199699507814,0.619882036339153
522,0.633296404061494,0.7169052349937546
523,0.6012258045467331,0.5770942395800477
524,0.6137896888417962,0.6549618415065579
525,0.6461308302702733,0.6505579702504032
526,0.6566294969599921,0.628253706685313
527,0.6468834280231853,0.6275464037915209
528,0.6404453568988377,0.5801738971596831
529,0.6408968761379334,0.42559612234989247
530,0.6006060495052806,0.41341636085010075
531,0.5860010655205921,0.43017289667696385
532,0.5716664313902085,0.45022123614391246
533,0.5546068279831492,0.40900343864947764
534,0.5880273639051999,0.5200636022157602
535,0.6294343740115929,0.6466975478859215
536,0.6236193559052039,0.644657064151097
537,0.6405089256940063,0.5959935688472294
538,0.6115127638534259,0.43402076538626133
539,0.6495220825260068,0.5440682589590966
540,0.6562415384216073,0.3837832739719978
541,0.6588768206260817,0.4276438370034411
542,0.6476387484574015,0.4421880343160429
543,0.6302410772553201,0.4430554519583295
544,0.640778129115517,0.5554021188429186
545,0.6403053898134342,0.5622318378695241
546,0.6209932290477518,0.5343975368496421
547,0.5971497198681769,0.544834896192684
548,0.6266525134628205,0.5876760291052865
549,0.637889347768124,0.5944723074252789
550,0.6269264882729375,0.5622246736413116
551,0.6118822551803831,0.5479319224824438
552,0.6225146943404352,0.5291580238959173
553,0.604416652152567,0.5671088730955457
554,0.5889343540241693,0.4228142572866453
555,0.5510772458197153,0.43104761005281567
556,0.5314859272521226,0.4311753967842022
557,0.5111142207810914,0.46175525738642764
558,0.5009922348054834,0.459525307366898
559,0.4879767856480166,0.39033713478308457
560,0.6185226930512333,0.6649838098279246
561,0.6365987356798144,0.8539143317229264
562,0.7311937415305468,1.0226962766447267
563,0.695443413875721,0.9141135503362109
564,0.6722822705904647,0.8133951333852915
565,0.6447225993798111,0.7082496231252496
566,0.6306478937466938,0.6327628876779463
567,0.6038911514076183,0.5834915840125584
568,0.6048523215599999,0.6141067589079583
569,0.6037820302409885,0.561652925256249
570,0.5914901534716291,0.5803271990555984
571,0.6137521349353559,0.6841762786978608
572,0.6095146889303937,0.5836356130096462
573,0.5919158581230376,0.47463311703055056
574,0.6067202321541162,0.5934407144159703
575,0.5926991368517458,0.5686259567737579
576,0.6274002175272237,0.7067067869059689
577,0.6072808912506813,0.5678337701967546
578,0.597554626508995,0.6024868971817977
579,0.629948170906232,0.5713770597964734
580,0.5977686371332338,0.5730403799277085
581,0.5902742964985934,0.5467706324754061
582,0.6250662151678118,0.5435438812612654
583,0.6017186800638836,0.5263784152644497
584,0.5990525608445392,0.5765619077882567
585,0.5928282751713266,0.5740983773778369
586,0.6019806624930587,0.5835940602359239
587,0.6004675248522809,0.5784326147783053
588,0.58592052893874,0.5663412396724408
589,0.599202607737647,0.5945285608718446
590,0.5907008297649433,0.5200514805900467
591,0.5878680548182235,0.6970886054572526
592,0.6112144004415582,0.7288468555136994
593,0.6215833666883881,0.6577458256608123
594,0.6208381841947997,0.4449927381702236
595,0.6160386658745041,0.623557036156421
596,0.62080107110518,0.5615951535585043
597,0.6053294486469694,0.6805786961442107
598,0.6491413740464194,0.5148008311545098
599,0.6266427625108656,0.46301775816437246
600,0.6821322953995368,0.48309707870850194
601,0.6726827514024423,0.49386417115484915
602,0.6584185356711162,0.47577046556072633
603,0.6221652559292167,0.4235725696687098
604,0.633427329048698,0.4616996179093848
605,0.6197287540376926,0.5181624147441838
606,0.6088206476635408,0.5511561267442636
607,0.6159432055773553,0.7101334871112049
608,0.6328583687911803,0.7439099050068355
609,0.6183268265959647,0.5991367374683594
610,0.5993242771537206,0.5669159320267764
611,0.5937144028551784,0.5895382872411421
612,0.5822148394437491,0.5746427799438263
613,0.5738941674615131,0.5744551947483649
614,0.5801599178417225,0.5709544770367496
615,0.6239750593164817,0.6054447514193875
616,0.6127245748484581,0.5830458500585356
617,0.7606943390251679,0.6154556070174371
618,0.6521180774694609,0.6137581946966532
619,0.6493127284226594,0.6140234874678658
620,0.6373574710922475,0.5806695812648827
621,0.6283378284654502,0.5989262966009287
622,0.6610804164851151,0.7998096880379256
623,0.6464656932118494,0.7102792817395884
624,0.6394574464839187,0.6241263576320835
625,0.629282879167133,0.39340665311246487
626,0.6397154419510449,0.48966959994156045
627,0.6329477047478713,0.6232341194486285
628,0.6063664253847107,0.5373644828796387
629,0.6277818211066873,0.5780917497781607
630,0.6168780038386212,0.4349760930021326
631,0.639122724827424,0.5876743593416014
632,0.6281160900622238,0.5628427585938593
633,0.6123432907793253,0.49665595205513746
634,0.6476103920995456,0.705871998430132
635,0.6283985766363741,0.6251880664091843
636,0.6448181244326233,0.6349942921758531
637,0.6153678408743417,0.8747052471120874
638,0.6376969494201513,0.6438104918786696
639,0.6196223468692211,0.5298323160284882
640,0.6365534129702016,0.6681967452689485
641,0.6981276140536798,0.6998735883019187
642,0.6549347329286885,0.6581364511609911
643,0.6508127706286346,0.6303505176430816
644,0.6443308415236297,0.5737256712013191
645,0.6402782774265895,0.5814946581433703
646,0.6356970327871819,0.6050679446100355
647,0.6309833946787284,0.6062623783425017
648,0.6193536896764501,0.5702491237983837
649,0.6366736451048912,0.6143734225860009
650,0.6524270085640896,0.5733187740499323
651,0.6490086342081614,0.628277416412647
652,0.6454185080381081,0.5578841683747885
653,0.6258135269453496,0.5558789324510348
654,0.614316334253476,0.6056720451875166
655,0.6370537476775091,0.5503722827334504
656,0.7035910435664803,0.5403370006934746
657,0.6251997236116443,0.5343438109734675
658,0.6237976023444427,0.548970649292419
659,0.6218811971905795,0.5522850153746305
660,0.6410683607613596,0.4637531569370857
661,0.6296593913325557,0.5264484480127588
662,0.63722970875693,0.6870573909132631
663,0.6374279435034151,0.6417272211788417
664,0.6308002708870688,0.6019965472754899
665,0.6272328848456165,0.5877136046236212
666,0.6247314696694597,0.624171754696986
667,0.6329698869475618,0.8108061214427015
668,0.6588486786977744,0.6212731499771972
669,0.6579497149697051,0.5482049196750134
670,0.6622171038462774,0.5869448414215674
671,0.6573855587729701,0.6192123052123544
672,0.645925951298373,0.5803457759060227
673,0.6465729912122087,0.6173029675350322
674,0.6332783246481867,0.5612295968132419
675,0.6847383153291399,0.7995833775380274
676,0.6184873057736283,0.5155533204128692
677,0.5558907043418766,0.4328492169196789
678,0.5771870029929245,0.7738108943392347
679,0.6414517552764328,0.798739913460258
680,0.6609991703504396,0.8860082459616494
681,0.6824637022283344,0.8560611438917947
682,0.6695841954814066,0.8038372393254634
683,0.6469169142805502,0.7203374792645861
684,0.6660611846932663,0.800347276084073
685,0.651472238993939,0.8124401465162531
686,0.6535424248671827,0.7024101473234751
687,0.6371250407931244,0.5935513456384619
688,0.6301580007429468,0.6074961290492878
689,0.622663923031018,0.5741929578614402
690,0.6213125079502292,0.6051195726528035
691,0.6119600666157984,0.649854585007354
692,0.6348199284371032,0.6021477259122409
693,0.6505315927075745,0.5838148698106512
694,0.669596325210583,0.8160712635600483
695,0.6258948203222253,0.614734736772684
696,0.6200106507466158,0.7464438226673152
697,0.6437721574012143,0.6352366792572128
698,0.6365200305426558,0.6234748334317775
699,0.6492919162467667,0.39516208513633355
700,0.6332403350759431,0.40781789684629105
701,0.6248163502157486,0.4525397076056554
